brand;circle;region;area;branch;micro_cluster;outlet_code;outlet_name;dse_code;dse_category;saldo_mtd;saldo_lmtd;lowstock_flag_mtd;lowstock_flag_lmtd;sellin_mtd;sellin_lmtd;ga_mtd;ga_lmtd;flag_100mb_usg_mtd;flag_500mb_usg_mtd;tag_n_go_hit;tag_n_go_cashback;tag_n_go_desa_hit;tag_n_go_desa_cashback;tag_n_go_voucher_desa_hit;tag_n_go_voucher_cashback;seru_hit;seru_cashback;cuanbooster_hit;cuanbooster_cashback;cvm_hit;cvm_cashback;lombok_hit;lombok_cashback;biometric_mtd;biometric_lmtd;flag_500mb_usg_lmtd;tag_n_go_3id_manual_hit;tag_n_go_3id_manual_cashback;tag_n_go_biometrik_hit;tag_n_go_biometrik_cashback;unique_participant_program;participant program;;;MC;ID;Nama
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17615555;Cindy Cell;;NOT PJP DSE;109185;109185,01;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17400378;LINTAS NUSA 5;;NOT PJP DSE;25530;25563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17617419;Kios Aisha cell;;NOT PJP DSE;150578;152108,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17523324;Kios ani;2613050251;PJP DSE;321575;322295,86;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17616025;Kios ZAKARIAS;2613050251;PJP DSE;328472,55;235074,53;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5240;0;0;0;0;0;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17633634;YUNI CELL;2613050251;PJP DSE;22280;22280,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1438157;FAUZAN CELL;2613050251;PJP DSE;466525,5;482709,46;0;0;5;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17768573;Riski Cell  Golopongkor;2613050251;PJP DSE;73385,5;101555,5;0;0;0;2;10;4;0;0;10;30000;10;20000;0;0;108;70200;0;0;0;0;0;0;1;4;3;0;0;0;0;128;128;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1531495;ISMAIL CELL;2613050251;PJP DSE;341124,48;195753,33;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17626962;Zahara;2613050251;PJP DSE;30723;44552,99;0;0;2;2;8;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17624008;Kios Neyo;2613050251;PJP DSE;29053,5;271116,61;0;0;5;0;12;0;8;8;0;0;0;0;0;0;0;0;0;0;4;11240;0;0;17;0;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17724716;Kios Fresly;2613050251;PJP DSE;153040;678124;0;0;3;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;1;2960;0;0;3;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;989094;Chincho cell;2613050251;PJP DSE;106289;114373,63;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17585647;ARSGON CELL;2613050251;PJP DSE;588727,48;1419478,11;0;0;7;0;5;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17784060;Aurora cell;2613050251;PJP DSE;31250;18650;0;0;2;2;5;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17647918;CANA CELL;2613050251;PJP DSE;256742,54;701569,56;0;0;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7780;0;0;21;0;0;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;468649;BALIMOON CELL;2613050251;PJP DSE;218227,5;245041,53;0;0;7;0;8;2;5;4;2;6000;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666429;kios sano jova;2613050251;PJP DSE;37406;19906;0;0;2;0;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17726781;Kios Wela Runus;2613050251;PJP DSE;107520;107520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17558806;Bima cell;2613050251;PJP DSE;234,92;1014097,12;1;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17661065;KIOS NADIN;2613050251;PJP DSE;546629,03;459939,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1543192;AUREL CELL;2613050251;PJP DSE;569213,5;81208,42;0;0;0;0;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17723164;Kios Merry;2613050251;PJP DSE;334962,26;153788,26;0;0;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1860;0;0;0;1;1;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666459;kios bunda cell;2613050251;PJP DSE;188490;189240;0;0;2;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17591970;KIOS EBENHAEZER;2613050251;PJP DSE;1189688,31;985004,49;0;0;3;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1520;0;0;2;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17579732;FLONES CELL 2;2613050251;PJP DSE;609602;1247367,76;0;0;9;0;8;1;7;7;4;12000;0;0;0;0;0;0;0;0;4;10440;0;0;11;1;0;0;0;2;10000;10;8;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17725620;Jasa Darwis;2613050251;PJP DSE;594679,55;659929,55;0;0;0;2;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17122606;RODA HIDUP CELL;2613050251;PJP DSE;16914,25;45616,42;0;0;5;3;15;2;15;6;0;0;0;0;0;0;0;0;0;0;2;6620;0;0;19;4;2;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17660255;ICHAL STORE;2613050251;PJP DSE;262345;348195;0;0;4;0;3;5;2;1;1;3000;1;2000;0;0;0;0;0;0;1;1320;0;0;1;5;5;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17585970;GRAND CELL;2613050251;PJP DSE;42190,65;45199,96;0;0;2;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17585609;ALFATIH CELL;2613050251;PJP DSE;387571,23;137467,58;0;0;6;0;8;0;6;5;5;15000;5;10000;0;0;0;0;0;0;7;15020;0;0;8;0;0;0;0;0;0;17;17;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17727582;Kios Intan;2613050251;PJP DSE;102090;102790;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17665596;KIOS GIONES;2613050251;PJP DSE;106580;107030;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17621083;KIOS NAKA;2613050251;PJP DSE;123435;132535;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;854235;Juharni cell;2613050251;PJP DSE;360161,55;394686,99;0;0;0;2;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17727567;Kios Lalong;2613050251;PJP DSE;56631;119163;0;0;13;0;19;1;9;9;12;60000;0;0;0;0;1;650;0;0;0;0;0;0;0;1;1;0;0;0;0;13;13;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17725553;Kios Neyra;2613050251;PJP DSE;64349;162766;0;0;5;2;12;3;1;1;11;45000;0;0;0;0;23;14950;0;0;0;0;0;0;19;3;2;0;0;0;0;34;34;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17769044;Berkah Honsah;2613050251;PJP DSE;163723,06;130313,06;0;0;0;0;2;3;2;2;0;0;0;0;0;0;0;0;0;0;2;3720;0;0;2;3;2;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17447740;ANORA CELL;2613050251;PJP DSE;107619,76;386013,1;0;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2960;0;0;1;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17625690;Kios Bu DIANA;2613050251;PJP DSE;468358,61;345591,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11620;0;0;0;0;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17768948;Grand Cell 2;2613050251;PJP DSE;327062,7;274811,7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;5580;0;0;0;2;2;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666439;kios karunia;2613050251;PJP DSE;64450;64850;0;0;2;0;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17661928;KIOS SUMBER KASIH;2613050251;PJP DSE;428695;226435,02;0;0;0;2;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17737911;Kios Mutin;2613050251;PJP DSE;30533;11384;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17816087;GADGET STORE;2613050251;PJP DSE;43199;0;0;1;22;0;4;0;3;3;3;9000;0;0;0;0;0;0;0;0;7;14767,2;0;0;4;0;0;0;0;4;20000;14;10;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666394;kios anjela;2613050251;PJP DSE;222620;250170;0;0;4;2;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17449115;FLOMORS CELL;2613050251;PJP DSE;503039,55;508166,11;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17607227;AREMA CELL;2613050251;PJP DSE;65114,75;47592,18;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17686936;ALFATIH MEGA CELL;2613050251;PJP DSE;133216;182376,08;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17722979;Kios Farhan;2613050251;PJP DSE;5192;23025;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17605155;OPPA CELL;2613050251;PJP DSE;313075,75;517997,92;0;0;4;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;4;8660;0;0;1;1;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17725596;Kios Asepta;2613050251;PJP DSE;26781;262162;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666824;winarti cell;2613050251;PJP DSE;186178,09;156063,09;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12680;0;0;10;0;0;0;0;0;0;5;5;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666492;kios jarum;2613050251;PJP DSE;102693;104713;0;0;0;0;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17738906;Kios Melisa;2613050251;PJP DSE;157938;170922;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666477;KIOS TIO;2613050251;PJP DSE;218138;239578,04;0;0;0;0;4;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17736022;Alesya Cell;2613050251;PJP DSE;456555,25;206003,75;0;0;3;0;2;0;2;2;2;6000;2;4000;0;0;0;0;0;0;2;5620;0;0;2;0;0;0;0;0;0;6;6;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17523346;Kios DIEGO;2613050251;PJP DSE;102819;105539,94;0;0;5;2;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1503900;UNIVERSAL CELL;DSE1193;PJP DSE;250571;165262,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;15240;0;0;0;0;0;0;0;0;0;4;4;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17577192;ARIZONA ANJAS CELL;DSE1193;PJP DSE;566677;171400,43;0;0;6;0;1;2;1;1;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;2;10000;3;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17107950;HAIDIL CELL;DSE1193;PJP DSE;252848,86;291803,84;0;0;3;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;2060;0;0;4;2;2;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17664169;Arya cell;DSE1193;PJP DSE;3770;174020;1;0;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17816128;Whynot  Cell;DSE1193;PJP DSE;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1559030;Aldy cell;DSE1193;PJP DSE;15256,09;59641,91;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1860;0;0;1;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17725624;Kios IQbal;DSE1193;PJP DSE;146400;146500;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17400362;LINTAS NUSA 3;DSE1193;PJP DSE;17290;107092,59;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1537901;RENA CELL;DSE1193;PJP DSE;118833;71899,25;0;0;2;2;10;1;10;4;10;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;10;10;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17620315;Bles cell;DSE1193;PJP DSE;62021;130061,02;0;0;0;0;7;0;7;2;7;21000;0;0;0;0;32;20800;0;0;0;0;0;0;1;0;0;0;0;0;0;39;39;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17671294;Kios gelora;DSE1193;PJP DSE;1514008;458464;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16820;0;0;2;0;0;0;0;0;0;6;6;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17558002;sulawesi cell;DSE1193;PJP DSE;16773;121413,01;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17352341;ARIFAH CELL;DSE1193;PJP DSE;379290,05;280277,21;0;0;3;1;3;0;3;1;0;0;0;0;0;0;0;0;0;0;3;5960;0;0;3;0;0;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17400336;LINTAS NUSA 1;DSE1193;PJP DSE;723029,44;772057,65;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9580;0;0;0;0;0;0;0;0;0;3;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;468316;ALMAYRA;DSE1193;PJP DSE;171475,83;264483,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17742589;Hany cell 2;DSE1193;PJP DSE;125129,03;316249,03;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17172000;505 Cell;DSE1193;PJP DSE;221372;243976,25;0;0;1;1;2;0;2;2;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17006900;2 AHMAT REG;DSE1193;PJP DSE;565751,42;1034026,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;1536456;ZUKI CELL;DSE1193;PJP DSE;707055;1288087,21;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;14400;0;0;2;0;0;0;0;0;0;6;6;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17703823;Kios FATIMA;DSE1193;PJP DSE;111700;168300;0;0;2;0;13;1;10;4;13;39000;0;0;0;0;4;2600;0;0;0;0;0;0;0;1;1;0;0;0;0;17;17;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17727124;KIOS LIONEL;DSE1193;PJP DSE;484503,96;818403,96;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17357154;ANI CELL 02;DSE1193;PJP DSE;192016,84;192534,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;467411;Cahaya Indah Cell;DSE1193;PJP DSE;400507,18;722711,07;0;0;20;0;3;1;2;2;3;9000;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;4;20000;7;3;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17355943;AZCHA CELL;DSE1193;PJP DSE;924313,92;260290,55;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;14200;0;0;0;1;1;0;0;0;0;7;7;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17815790;Barokah cell;DSE1193;PJP DSE;739860;0;0;1;7;0;2;0;2;2;1;3000;0;0;0;0;0;0;0;0;1;2800;0;0;2;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17638368;Kios Hany cell;DSE1193;PJP DSE;276777;194398,01;0;0;0;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17664870;KIOS ASTRID;DSE1193;PJP DSE;104973;275150;0;0;0;0;69;0;68;47;12;36000;0;0;0;0;107;69550;0;0;1;4760;0;0;14;0;0;0;0;2;10000;122;120;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17357167;LIA DEWA CELL;DSE1193;PJP DSE;683212,06;1228539,39;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3720;0;0;0;0;0;0;0;0;0;2;2;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17666830;ATIKA CELL;DSE1193;PJP DSE;202822,46;323172,48;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17446417;Kios Kartini;DSE1193;PJP DSE;128331;121672,5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
IM3;JAVA;BALI NUSRA;BALI NUSRA;FLORES BARAT;MC-MANGGARAI BARAT;17641144;STEFANI CELL;DSE1193;PJP DSE;19993,5;152953,5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
